timestamp,location_id,pickup_address,drop_address,pickup_lat,pickup_lng,drop_lat,drop_lng,vehicle_type,fare,discount,driver_count
2026-03-28 21:01:35 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,14ft (Closed),3566,0.0,2
2026-03-28 21:01:35 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,14ft,3722,0.0,3
2026-03-28 21:01:35 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,14ft (Open),3722,0.0,1
2026-03-28 21:01:35 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,17ft,4406,0.0,2
2026-03-28 21:01:35 IST,7,"Block 48D, Beadonpura, Karol Bagh, Delhi, India","9A/1, Vishnu Mandir Marg, adjacent to Channa Market, Channa Market, Block 9A, WEA, Karol Bagh, New Delhi, Central Delhi, Delhi 110005, India",28.649572,77.19722,28.645211,77.184198,19ft,4238,0.0,0
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,2 Wheeler,89,7.0,8
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,3 Wheeler,387,0.0,8
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,Tata Ace,639,0.0,7
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,Eeco,491,0.0,6
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,Pickup 8ft,793,0.0,4
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,E Loader,301,0.0,0
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,10ft,1724,0.0,6
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,14ft (Closed),2681,0.0,3
2026-03-28 21:01:50 IST,8,"9A/1,Vishnu Mandir Marg,Channa Market,Block 9A,WEA,Karol Bagh , Karol Bagh ,110005, Central Delhi, Delhi","1/11,Block 1,East Patel Nagar,Patel Nagar Patel Nagar 110008, Central Delhi, Delhi",28.645323,77.184182,28.655121,77.151655,14ft,2862,0.0,4
